         30023233 function calls (29541370 primitive calls) in 52.324 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      120    0.000    0.000    0.002    0.000 transforms.py:1494(transform_path_affine)
       60    0.000    0.000    0.000    0.000 backend_bases.py:2507(notify_axes_change)
      242    0.000    0.000    0.000    0.000 core.py:3363(shape)
       13    0.000    0.000    0.003    0.000 column.py:47(<listcomp>)
        1    0.000    0.000    0.005    0.005 table.py:3(<module>)
      618    0.000    0.000    0.000    0.000 _internal.py:830(<genexpr>)
      314    0.000    0.000    0.000    0.000 __init__.py:430(__getnewargs__)
      120    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(vstack)
      135    0.000    0.000    0.001    0.000 constant.py:33(wrap)
      730    0.000    0.000    0.000    0.000 card.py:213(keyword)
      104    0.000    0.000    0.000    0.000 core.py:225(__init__)
       22    0.000    0.000    0.001    0.000 numeric.py:2299(array_equal)
       71    0.000    0.000    0.001    0.000 deprecation.py:237(finalize)
      960    0.000    0.000    0.000    0.000 scale.py:31(__init__)
        1    0.000    0.000    0.663    0.663 iers.py:469(_combine_a_b_columns)
        2    0.000    0.000    0.296    0.148 column.py:3(<module>)
       66    0.000    0.000    0.001    0.000 formats.py:345(<listcomp>)
        1    0.000    0.000    0.016    0.016 __init__.py:629(<module>)
       21    0.000    0.000    0.000    0.000 parse.py:394(urlsplit)
       60    0.000    0.000    0.000    0.000 figure.py:1091(fixlist)
      720    0.000    0.000    0.000    0.000 scale.py:60(limit_range_for_scale)
       83    0.000    0.000    0.008    0.000 iers.py:435(_convert_col_for_table)
      302    0.000    0.000    0.000    0.000 patches.py:264(set_antialiased)
        1    0.000    0.000    0.004    0.004 _multivariate.py:4(<module>)
        1    0.000    0.000    0.001    0.001 model.py:204(save_model)
        1    0.000    0.000    0.001    0.001 getlimits.py:96(_register_known_types)
      120    0.000    0.000    0.002    0.000 _base.py:130(__init__)
      643    0.000    0.000    0.000    0.000 quantity.py:529(__quantity_subclass__)
       60    0.000    0.000    0.007    0.000 pyplot.py:1431(ylim)
      120    0.000    0.000    0.001    0.000 _base.py:3050(xaxis_inverted)
      237    0.000    0.000    0.001    0.000 generic.py:583(<lambda>)
      430    0.000    0.000    0.000    0.000 data_info.py:299(__init__)
      228    0.000    0.000    0.000    0.000 xla.py:302(<setcomp>)
       59    0.000    0.000    0.001    0.000 _collections_abc.py:657(get)
        1    0.000    0.000    0.298    0.298 __init__.py:106(<module>)
       13    0.000    0.000    0.001    0.000 lax.py:1158(_get_monoid_reducer)
     1262    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      986    0.000    0.000    0.000    0.000 shape_base.py:20(_atleast_1d_dispatcher)
       63    0.000    0.000    0.001    0.000 figure.py:74(as_list)
        1    0.000    0.000    0.042    0.042 si.py:7(<module>)
       11    0.000    0.000    0.004    0.000 lax.py:4927(_reduce_sum_transpose_rule)
       27    0.000    0.000    0.039    0.001 __init__.py:971(rc_params_from_file)
       60    0.000    0.000    0.000    0.000 __init__.py:2059(__init__)
      265    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       84    0.000    0.000    0.000    0.000 baseframe.py:293(readonly_prop_factory)
        1    0.000    0.000    0.027    0.027 core.py:182(read_style_directory)
      720    0.000    0.000    0.000    0.000 axis.py:1502(_update_axisinfo)
        1    0.000    0.000    0.107    0.107 xla_client.py:16(<module>)
        1    0.000    0.000   40.009   40.009 _minimize.py:44(minimize)
        1    0.000    0.000    0.000    0.000 __init__.py:873(<dictcomp>)
        1    0.000    0.000    0.444    0.444 __init__.py:288(<module>)
       11    0.000    0.000    0.001    0.000 decorator.py:93(__init__)
      120    0.000    0.000    0.000    0.000 _base.py:2185(use_sticky_edges)
        2    0.000    0.000    0.003    0.002 yacc.py:1978(read_table)
       17    0.000    0.000    0.001    0.000 lax.py:4944(_reduce_op_shape_rule)
      148    0.000    0.000    0.003    0.000 card.py:210(__getitem__)
        2    0.000    0.000    0.006    0.003 function_base.py:1(<module>)
      118    0.000    0.000    0.000    0.000 core.py:1310(_replace_dtype_fields)
     33/5    0.000    0.000    0.001    0.000 pyparsing.py:3897(streamline)
      204    0.000    0.000    0.007    0.000 quantity.py:954(__rmul__)
        3    0.000    0.000    0.042    0.014 connect.py:4(<module>)
       22    0.000    0.000    0.002    0.000 tree_util.py:155(tree_map)
       42    0.000    0.000    0.000    0.000 baseframe.py:75(_get_repr_classes)
      382    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
      170    0.000    0.000    0.000    0.000 os.py:751(encode)
       10    0.000    0.000    0.003    0.000 pyparsing.py:3118(__init__)
      360    0.000    0.000    0.000    0.000 markers.py:330(get_snap_threshold)
       82    0.000    0.000    0.000    0.000 scanner.py:752(scan_to_next_token)
        9    0.000    0.000    0.000    0.000 util.py:299(taggedtuple)
      143    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       27    0.000    0.000    0.008    0.000 pyparsing.py:3263(__init__)
      120    0.000    0.000    0.001    0.000 _base.py:3450(yaxis_inverted)
      292    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       63    0.000    0.000    0.000    0.000 figure.py:78(<listcomp>)
      155    0.000    0.000    0.001    0.000 genericpath.py:27(isfile)
      361    0.000    0.000    0.000    0.000 backend_bases.py:897(set_dashes)
       60    0.000    0.000    0.011    0.000 _base.py:925(_gen_axes_patch)
    27/14    0.000    0.000    0.018    0.001 constant.py:34(wrapper)
       60    0.000    0.000    0.000    0.000 sites.py:85(add_site)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        1    0.000    0.000    0.023    0.023 angle_utilities.py:71(_get_simple_unit_names)
       57    0.000    0.000    0.014    0.000 transformations.py:728(register)
       60    0.000    0.000    0.000    0.000 quantity.py:1071(__float__)
        1    0.000    0.000    0.016    0.016 cgs.py:7(<module>)
        1    0.000    0.000    0.000    0.000 representer.py:272(Representer)
       15    0.000    0.000    0.012    0.001 _distn_infrastructure.py:2898(_construct_docstrings)
        9    0.000    0.000    0.000    0.000 polynomial.py:643(polyval)
      360    0.000    0.000    0.000    0.000 markers.py:324(get_alt_path)
       60    0.000    0.000    0.007    0.000 figure.py:108(bubble)
      102    0.000    0.000    0.000    0.000 core.py:1251(<lambda>)
      115    0.000    0.000    0.000    0.000 formats.py:164(jd2)
      387    0.000    0.000    0.000    0.000 formats.py:266(_check_scale)
       66    0.000    0.000    0.001    0.000 formats.py:338(_select_subfmts)
       11    0.000    0.000    0.001    0.000 decorator.py:167(make)
       11    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Add}
        1    0.000    0.000    0.002    0.002 tokenize.py:21(<module>)
   114/56    0.000    0.000    0.003    0.000 pyparsing.py:3937(copy)
      281    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       60    0.000    0.000    0.001    0.000 figure.py:1072(_make_key)
      154    0.000    0.000    0.006    0.000 parser.py:94(check_event)
       38    0.000    0.000    0.003    0.000 angles.py:663(__array_ufunc__)
       25    0.000    0.000    0.001    0.000 transformations.py:383(get_transform)
      334    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
       63    0.000    0.000    0.000    0.000 transforms.py:395(width)
      120    0.000    0.000    0.000    0.000 markers.py:412(_half_fill)
        1    0.000    0.000    0.000    0.000 function_helpers.py:36(<module>)
      299    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
       24    0.000    0.000    0.000    0.000 pathlib.py:53(parse_parts)
       82    0.000    0.000    0.008    0.000 docstring.py:113(dedent_interpd)
      261    0.000    0.000    0.000    0.000 table.py:174(has_info_class)
        9    0.000    0.000    0.006    0.001 partial_eval.py:1083(process_call)
       72    0.000    0.000    0.001    0.000 __init__.py:1952(make_alias)
        6    0.000    0.000    0.023    0.004 partial_eval.py:1196(trace_to_jaxpr_dynamic)
      401    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       32    0.000    0.000    0.000    0.000 __init__.py:1272(_fixupParents)
       41    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       40    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
      661    0.000    0.000    0.000    0.000 numeric.py:2175(_isclose_dispatcher)
       51    0.000    0.000    0.003    0.000 core.py:3078(view)
       43    0.000    0.000    0.001    0.000 quantity.py:1326(_to_own_unit)
      685    0.000    0.000    0.000    0.000 typing.py:610(<genexpr>)
      126    0.000    0.000    0.000    0.000 _util.py:191(check_random_state)
        9    0.000    0.000    0.000    0.000 {method 'close' of '_io.FileIO' objects}
       48    0.000    0.000    0.001    0.000 _internal.py:159(_commastring)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2848(__init__)
     56/9    0.000    0.000    0.003    0.000 pyparsing.py:3866(leaveWhitespace)
       60    0.000    0.000    0.001    0.000 transforms.py:770(null)
       61    0.000    0.000    0.000    0.000 backend_bases.py:3013(update)
      316    0.000    0.000    0.000    0.000 validate.py:897(is_boolean)
       71    0.000    0.000    0.001    0.000 traceback_util.py:110(api_boundary)
        1    0.000    0.000    0.024    0.024 _discrete_distns.py:5(<module>)
      173    0.000    0.000    0.000    0.000 rcsetup.py:58(__call__)
      263    0.000    0.000    0.000    0.000 pyparsing.py:537(__new__)
       11    0.000    0.000    0.001    0.000 decorators.py:431(decorator)
       37    0.000    0.000    0.001    0.000 configobj.py:567(__setitem__)
      103    0.000    0.000    0.001    0.000 core.py:939(jd2)
      199    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        6    0.000    0.000    0.001    0.000 getlimits.py:37(__init__)
       11    0.000    0.000   31.307    2.846 ad.py:112(vjp)
        1    0.000    0.000    0.036    0.036 optimize.py:20(<module>)
        1    0.000    0.000    0.016    0.016 cm.py:19(<module>)
      120    0.000    0.000    0.001    0.000 _base.py:3064(get_xbound)
      300    0.000    0.000    0.007    0.000 core.py:1199(has_bases_in_common_with_equiv)
        4    0.000    0.000    1.544    0.386 ui.py:204(read)
        1    0.000    0.000    0.076    0.076 multiarray.py:7(<module>)
        1    0.000    0.000    0.068    0.068 astrophys.py:7(<module>)
        1    0.000    0.000    0.015    0.015 physical.py:10(<module>)
        2    0.000    0.000    0.038    0.019 __init__.py:72(<module>)
        1    0.000    0.000    0.002    0.002 random.py:16(<module>)
       41    0.000    0.000    0.011    0.000 representation.py:670(represent_as)
       24    0.000    0.000    0.000    0.000 enum.py:473(_find_new_)
        1    0.000    0.000    0.000    0.000 __init__.py:1033(<listcomp>)
      360    0.000    0.000    0.000    0.000 markers.py:286(get_capstyle)
       21    0.000    0.000    0.000    0.000 table.py:286(keys)
        1    0.000    0.000    0.243    0.243 __init__.py:25(<module>)
      488    0.000    0.000    0.000    0.000 fromnumeric.py:1970(_clip_dispatcher)
       33    0.000    0.000    0.000    0.000 __init__.py:1341(__init__)
      467    0.000    0.000    0.000    0.000 artist.py:1334(<genexpr>)
       10    0.000    0.000    0.002    0.000 formats.py:213(_check_val_type)
     29/1    0.000    0.000    0.016    0.016 batching.py:139(process_primitive)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:10(<module>)
       10    0.000    0.000    0.002    0.000 data.py:1486(_get_download_cache_locs)
      569    0.000    0.000    0.000    0.000 scanner.py:264(next_possible_simple_key)
       83    0.000    0.000    0.000    0.000 representation.py:166(get_name)
      360    0.000    0.000    0.000    0.000 lines.py:602(get_markevery)
       60    0.000    0.000    0.000    0.000 gridspec.py:306(<dictcomp>)
      319    0.000    0.000    0.000    0.000 typing.py:314(__eq__)
       20    0.000    0.000    0.005    0.000 partial_eval.py:965(to_jaxpr)
       68    0.000    0.000    0.001    0.000 xla.py:395(_partitionmap)
        1    0.000    0.000    0.004    0.004 mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
      300    0.000    0.000    0.000    0.000 text.py:548(get_wrap)
       85    0.000    0.000    0.001    0.000 shelve.py:94(__iter__)
      471    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
        1    0.000    0.000    0.000    0.000 compressed.py:24(_cs_matrix)
      756    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.006    0.006 defchararray.py:17(<module>)
      198    0.000    0.000    0.000    0.000 records.py:452(__getattribute__)
        1    0.000    0.000    0.005    0.005 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
       17    0.000    0.000    0.005    0.000 column.py:1313(filled)
       25    0.000    0.000    0.000    0.000 fractions.py:84(__new__)
       12    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Select}
      300    0.000    0.000    0.000    0.000 {built-in method math.sin}
      480    0.000    0.000    0.000    0.000 fromnumeric.py:2426(_ptp_dispatcher)
      240    0.000    0.000    0.000    0.000 _base.py:289(<genexpr>)
     46/1    0.000    0.000    0.007    0.007 composer.py:63(compose_node)
       21    0.000    0.000    0.001    0.000 parse.py:361(urlparse)
        1    0.000    0.000    0.001    0.001 TiffTags.py:20(<module>)
       14    0.000    0.000    0.001    0.000 column.py:998(_compare)
       11    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Tuple}
      231    0.000    0.000    0.000    0.000 enum.py:18(_is_descriptor)
      300    0.000    0.000    0.000    0.000 {built-in method math.cos}
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
        1    0.000    0.000    0.006    0.006 fromnumeric.py:3(<module>)
      436    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
      230    0.000    0.000    0.000    0.000 utils.py:65(<lambda>)
       94    0.000    0.000    0.000    0.000 yacc.py:1382(__init__)
       13    0.000    0.000    0.001    0.000 table.py:1174(<listcomp>)
        5    0.000    0.000    0.000    0.000 fitsrec.py:880(_convert_other)
       63    0.000    0.000    0.000    0.000 enum.py:452(_find_data_type)
      360    0.000    0.000    0.000    0.000 lines.py:896(get_drawstyle)
      360    0.000    0.000    0.000    0.000 spines.py:205(get_path)
       11    0.000    0.000   31.308    2.846 api.py:1840(_vjp)
      352    0.000    0.000    0.000    0.000 typing.py:652(__eq__)
        1    0.000    0.000    0.031    0.031 blas.py:202(<module>)
      482    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
  130/116    0.000    0.000    0.087    0.001 decorators.py:669(__get__)
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
       69    0.000    0.000    0.000    0.000 api_util.py:116(rebase_donate_argnums)
       39    0.000    0.000    0.000    0.000 ad.py:62(jvp_subtrace)
      128    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      126    0.000    0.000    0.000    0.000 colors.py:655(__init__)
       27    0.000    0.000    0.001    0.000 core.py:172(iter_style_files)
      385    0.000    0.000    0.000    0.000 pprint.py:68(_auto_format_func)
      315    0.000    0.000    0.000    0.000 card.py:478(field_specifier)
        1    0.000    0.000    0.000    0.000 configobj.py:1536(_parse)
      240    0.000    0.000    0.000    0.000 axis.py:1340(<listcomp>)
       14    0.000    0.000    0.000    0.000 data_info.py:231(__init__)
       10    0.000    0.000   34.348    3.435 linesearch.py:82(phi)
      306    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 _ksstats.py:68(<module>)
        1    0.000    0.000    0.000    0.000 transformations.py:464(to_dot_graph)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(inner)
       60    0.000    0.000    0.001    0.000 figure.py:160(__contains__)
        1    0.000    0.000    0.230    0.230 __init__.py:387(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:992(<listcomp>)
       11    0.000    0.000    0.116    0.011 artist.py:1578(kwdoc)
      407    0.000    0.000    0.000    0.000 table.py:1733(ColumnClass)
        2    0.000    0.000    0.222    0.111 core.py:987(__call__)
      193    0.000    0.000    0.000    0.000 error.py:6(__init__)
       48    0.000    0.000    0.001    0.000 xla.py:392(_flatmap)
       28    0.000    0.000    0.000    0.000 posixpath.py:154(dirname)
        1    0.000    0.000    0.004    0.004 column.py:1463(_init_from_table)
      336    0.000    0.000    0.000    0.000 angles.py:125(_convert_unit_to_angle_unit)
        8    0.000    0.000    0.007    0.001 iers.py:217(mjd_utc)
       21    0.000    0.000    0.004    0.000 pyparsing.py:1504(setParseAction)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
       11    0.000    0.000    8.599    0.782 api.py:1778(_vjp_pullback_wrapper)
       19    0.000    0.000    0.001    0.000 __init__.py:525(log)
       11    0.000    0.000   39.971    3.634 _differentiable_functions.py:72(update_fun)
      140    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
       49    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        1    0.000    0.000    0.003    0.003 random.py:38(<module>)
      324    0.000    0.000    0.000    0.000 rcsetup.py:144(validate_float)
   114/56    0.000    0.000    0.003    0.000 pyparsing.py:3939(<listcomp>)
        1    0.000    0.000    0.000    0.000 artist.py:57(Artist)
      712    0.000    0.000    0.000    0.000 font_manager.py:718(get_size)
        1    0.000    0.000    0.012    0.012 font_manager.py:14(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:3428(CurveB)
        1    0.000    0.000    0.005    0.005 photometric.py:9(<module>)
       98    0.000    0.000    0.000    0.000 registry.py:569(_is_best_match)
        3    0.000    0.000    0.003    0.001 helpers.py:40(validate)
       54    0.000    0.000    0.000    0.000 core.py:191(gensym)
      314    0.000    0.000    0.000    0.000 baseframe.py:675(data)
        1    0.000    0.000    0.000    0.000 stringprep.py:6(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.bfloat16_dtype}
       13    0.000    0.000    0.007    0.001 enum.py:612(_convert)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3339(__str__)
       25    0.000    0.000    0.010    0.000 transformations.py:883(__init__)
      136    0.000    0.000    0.005    0.000 representation.py:1156(<genexpr>)
       56    0.000    0.000    0.000    0.000 rcsetup.py:71(<listcomp>)
      360    0.000    0.000    0.000    0.000 markers.py:318(get_path)
        1    0.000    0.000    0.003    0.003 minidom.py:16(<module>)
       57    0.000    0.000    0.002    0.000 angles.py:657(__array_finalize__)
       78    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       60    0.000    0.000    0.001    0.000 figure.py:100(_entry_from_axes)
       42    0.000    0.000    0.000    0.000 misc.py:608(__init__)
        1    0.000    0.000    0.002    0.002 partial_eval.py:15(<module>)
        2    0.000    0.000    0.002    0.001 fft.py:16(<module>)
       19    0.000    0.000    0.014    0.001 representation.py:1665(from_cartesian)
      120    0.000    0.000    0.000    0.000 transforms.py:297(y0)
      720    0.000    0.000    0.000    0.000 transforms.py:1273(depth)
       60    0.000    0.000    0.000    0.000 transforms.py:2616(__init__)
      712    0.000    0.000    0.000    0.000 font_manager.py:1091(score_style)
       60    0.000    0.000    0.000    0.000 gridspec.py:31(__init__)
       44    0.000    0.000    0.003    0.000 quantity.py:656(_to_value)
        2    0.000    0.000    0.001    0.001 core.py:992(<listcomp>)
       60    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(unravel_index)
      248    0.000    0.000    0.000    0.000 _internal.py:470(_view_is_safe)
        1    0.000    0.000    0.000    0.000 rrule.py:7(<module>)
      115    0.000    0.000    0.000    0.000 formats.py:154(jd1)
        1    0.000    0.000    0.100    0.100 __init__.py:192(<module>)
      167    0.000    0.000    0.002    0.000 partial_eval.py:993(__missing__)
      714    0.000    0.000    0.000    0.000 inspect.py:2831(return_annotation)
        1    0.000    0.000    0.000    0.000 colors.py:88(<dictcomp>)
      712    0.000    0.000    0.000    0.000 font_manager.py:1155(score_size)
       40    0.000    0.000    0.206    0.005 core.py:903(generic_converter)
      242    0.000    0.000    0.000    0.000 __init__.py:85(__hash__)
        1    0.000    0.000    0.002    0.002 core.py:29(<module>)
       28    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.GetTupleElement}
      480    0.000    0.000    0.000    0.000 fromnumeric.py:1755(_nonzero_dispatcher)
       24    0.000    0.000    0.000    0.000 version.py:307(parse)
       66    0.000    0.000    0.002    0.000 pyparsing.py:2116(__add__)
      360    0.000    0.000    0.000    0.000 markers.py:283(get_joinstyle)
      300    0.000    0.000    0.000    0.000 _base.py:2500(_get_axis_list)
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.get_nvidia_gpu_client}
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
       19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
      508    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.010    0.010 mathtext.py:16(<module>)
       71    0.000    0.000    0.000    0.000 card.py:652(_check_if_rvkc_image)
       57    0.000    0.000    0.000    0.000 card.py:830(_split)
        9    0.000    0.000    0.000    0.000 _flag.py:210(_set_default)
        5    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Gather}
      186    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.003    0.003 numerictypes.py:81(<module>)
       60    0.000    0.000    0.000    0.000 cm.py:60(<listcomp>)
       61    0.000    0.000    0.001    0.000 card.py:156(__init__)
        1    0.000    0.000    0.005    0.005 ecliptic_transforms.py:5(<module>)
       17    0.000    0.000    0.004    0.000 core.py:3663(filled)
        1    0.000    0.000    0.011    0.011 pyparsing.py:6366(pyparsing_common)
      218    0.000    0.000    0.002    0.000 formats.py:183(mask_if_needed)
       20    0.000    0.000    0.000    0.000 core.py:607(ab)
        6    0.000    0.000    0.106    0.018 icrs_cirs_transforms.py:214(gcrs_to_gcrs)
        1    0.000    0.000    0.012    0.012 wcs.py:30(<module>)
       19    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
      117    0.000    0.000    0.000    0.000 sre_parse.py:1036(expand_template)
       71    0.000    0.000    0.000    0.000 inspect.py:171(isgeneratorfunction)
       64    0.000    0.000    0.000    0.000 text.py:345(<listcomp>)
      240    0.000    0.000    0.000    0.000 axis.py:759(get_remove_overlapping_locs)
        1    0.000    0.000    0.000    0.000 TiffTags.py:359(_populate)
       27    0.000    0.000    0.000    0.000 erfa.py:25(helper_s2p)
       11    0.000    0.000    0.002    0.000 representation.py:1095(transform)
      300    0.000    0.000    0.000    0.000 text.py:724(get_color)
      180    0.000    0.000    0.000    0.000 _base.py:576(get_window_extent)
        1    0.000    0.000    0.310    0.310 dtypes.py:23(<module>)
       36    0.000    0.000    0.001    0.000 partial_eval.py:1058(getconstvar)
       19    0.000    0.000    0.001    0.000 _add_newdocs.py:6704(add_newdoc_for_scalar_type)
       25    0.000    0.000    0.004    0.000 pyparsing.py:1275(_trim_arity)
        1    0.000    0.000    0.000    0.000 base.py:812(_NonstandardHDU)
       11    0.000    0.000    0.000    0.000 core.py:14846(gc2gd)
       33    0.000    0.000    0.001    0.000 ad.py:49(jvpfun)
        1    0.000    0.000    0.004    0.004 morestats.py:1(<module>)
       80    0.000    0.000    0.000    0.000 core.py:3607(fill_value)
       28    0.000    0.000    0.000    0.000 rcsetup.py:56(<dictcomp>)
       68    0.000    0.000    0.000    0.000 quantity.py:1063(__len__)
      218    0.000    0.000    0.000    0.000 yacc.py:240(__getitem__)
        1    0.000    0.000    0.000    0.000 groups.py:87(GroupData)
        1    0.000    0.000    0.002    0.002 typing.py:19(<module>)
        3    0.000    0.000    0.001    0.000 xla.py:884(_xla_call_translation_rule)
       63    0.000    0.000    0.000    0.000 enum.py:441(_get_mixins_)
        2    0.000    0.000    0.004    0.002 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2708(MaskedArray)
       60    0.000    0.000    0.001    0.000 text.py:1027(set_fontsize)
       61    0.000    0.000    0.000    0.000 patches.py:722(get_path)
        1    0.000    0.000    0.167    0.167 distributions.py:8(<module>)
        1    0.000    0.000    0.001    0.001 special.py:15(<module>)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2563(__eq__)
      136    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
      216    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
       60    0.000    0.000    0.003    0.000 transforms.py:2733(get_transformed_path_and_affine)
      712    0.000    0.000    0.000    0.000 font_manager.py:1108(score_variant)
       49    0.000    0.000    0.000    0.000 decorators.py:748(__init__)
       13    0.000    0.000    0.004    0.000 column.py:45(_auto_names)
        2    0.000    0.000    0.001    0.000 yacc.py:3127(get_pfunctions)
  207/160    0.000    0.000    0.000    0.000 fitsrec.py:482(__getattribute__)
      217    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      360    0.000    0.000    0.000    0.000 _base.py:376(<genexpr>)
        1    0.000    0.000    0.000    0.000 Image.py:514(Image)
       23    0.000    0.000    0.004    0.000 formats.py:1245(parse_string)
        1    0.000    0.000    0.000    0.000 tree.py:2119(Table)
      257    0.000    0.000    0.000    0.000 {function TableColumns.values at 0x113988b70}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.026    0.026 Image.py:27(<module>)
       57    0.000    0.000    0.000    0.000 validate.py:839(is_float)
      404    0.000    0.000    0.000    0.000 utils.py:73(<genexpr>)
       20    0.000    0.000    0.011    0.001 core.py:402(__init__)
       41    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
       63    0.000    0.000    0.000    0.000 core.py:2082(<listcomp>)
       24    0.000    0.000    0.001    0.000 generic.py:226(p_division_product_of_units)
       90    0.000    0.000    0.001    0.000 partial_eval.py:1010(<listcomp>)
       34    0.000    0.000    0.001    0.000 lax.py:2041(unop)
       56    0.000    0.000    0.000    0.000 shape_base.py:419(<listcomp>)
        2    0.000    0.000    0.018    0.009 __init__.py:24(<module>)
       44    0.000    0.000    0.001    0.000 card.py:602(_check_if_rvkc)
        1    0.000    0.000    0.002    0.002 _root_scalar.py:8(<module>)
        1    0.000    0.000    0.004    0.004 _distn_infrastructure.py:5(<module>)
       58    0.000    0.000    0.000    0.000 transformations.py:135(invalidate_cache)
      231    0.000    0.000    0.000    0.000 latex.py:22(_latex_escape)
        1    0.000    0.000    0.006    0.006 ssl.py:91(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:17(<module>)
      218    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
       24    0.000    0.000    0.000    0.000 dviread.py:154(decorate)
        1    0.000    0.000    0.004    0.004 tz.py:9(<module>)
    46/42    0.000    0.000    0.000    0.000 constructor.py:67(construct_object)
       11    0.000    0.000    0.000    0.000 core.py:16128(tdbtt)
        1    0.000    0.000    0.036    0.036 __init__.py:219(<module>)
        7    0.000    0.000    0.000    0.000 lazy.py:184(stage_lexpr)
      416    0.000    0.000    0.000    0.000 baseframe.py:687(has_data)
       42    0.000    0.000    0.000    0.000 pyparsing.py:938(copy)
       17    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
        1    0.000    0.000    0.003    0.003 dates.py:134(<module>)
      134    0.000    0.000    0.000    0.000 table.py:1302(_is_mixin_for_table)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
       32    0.000    0.000    0.000    0.000 core.py:2462(_make_array)
       13    0.000    0.000    0.173    0.013 lax.py:1115(reduce)
       24    0.000    0.000    0.000    0.000 enum.py:124(__prepare__)
       56    0.000    0.000    0.000    0.000 shape_base.py:423(<setcomp>)
       16    0.000    0.000    0.003    0.000 rcsetup.py:794(cycler)
      233    0.000    0.000    0.000    0.000 data_info.py:704(name)
        1    0.000    0.000    0.004    0.004 si.py:5(<module>)
